source_FIPS_0,source_facility_0,destination_FIPS_0,destination_facility_0,flow_kg_0,source_0,destination_0,emission_0,emission_total
46039,0,46029,0,253643820.73475167,46039,46029,6195927593.5671215,6195927593.5671215
8087,0,8123,0,52349855.46525959,8087,8123,585420340.9038416,585420340.9038416
31159,0,31081,0,90944511.4058517,31159,31081,1198758677.7234633,1198758677.7234633
31159,0,31185,0,377670122.8730765,31159,31185,4937411026.958265,4937411026.958265
46085,0,46003,0,50093746.28842499,46085,46003,2118755036.1947186,2118755036.1947186
19027,0,19027,0,112506385.71969576,19027,19027,1113802253.865142,1113802253.865142
19027,0,19047,0,92178477.48493472,19027,19047,919500597.8001577,919500597.8001577
19027,0,19073,0,471662263.90897185,19027,19073,4703328244.358654,4703328244.358654
18047,0,47105,0,48285246.02078716,18047,47105,680949270.047118,680949270.047118
19063,0,19147,0,4008903.029075734,19063,19147,43566849.360995844,43566849.360995844
19063,0,27091,0,114207988.55277856,19063,27091,1243059961.0803359,1243059961.0803359
19063,0,19059,0,268289187.91364115,19063,19059,2910358964.93865,2910358964.93865
17147,0,17115,0,623796624.5291666,17147,17115,5004554456.689211,5004554456.689211
26045,0,26025,0,196773423.95010027,26045,26025,2468260698.0267305,2468260698.0267305
38047,0,38055,0,54033583.00151181,38047,38055,2099802522.8483758,2099802522.8483758
39137,0,39003,0,319639410.51430494,39137,39003,3731951551.6387906,3731951551.6387906
55017,0,55017,0,253065693.25300935,55017,55017,2490814568.1487923,2490814568.1487923
46125,0,46125,0,377823477.1647625,46125,46125,5357620567.64888,5357620567.64888
19101,0,48117,0,111180455.51992916,19101,48117,1942343658.8718152,1942343658.8718152
19197,0,19197,0,43367908.77228997,19197,19197,396075057.30562717,396075057.30562717
19197,0,19169,0,6099275.875753453,19197,19169,56886044.90006778,56886044.90006778
19197,0,19187,0,240829776.18848664,19197,19187,2227914403.2037754,2227914403.2037754
19197,0,19079,0,202757540.82391703,19197,19079,1868801876.6423385,1868801876.6423385
31143,0,31121,0,338254261.1812169,31143,31121,4280387820.1261597,4280387820.1261597
18119,0,18027,0,39148726.50167165,18119,18027,572477736.3512354,572477736.3512354
27043,0,27043,0,484782918.1,27043,27043,4138869997.9472733,4138869997.9472733
27043,0,27091,0,233748968.08956987,27043,27091,2010777345.4693491,2010777345.4693491
46051,0,46051,0,113551990.08184658,46051,46051,1671427373.4056807,1671427373.4056807
46051,0,27151,0,48589046.04079747,46051,27151,723315955.546109,723315955.546109
8039,0,8005,0,1051970.990039656,8039,8005,41664504.1218598,41664504.1218598
31019,0,31019,0,167831466.77579173,31019,31019,2776542944.0753627,2776542944.0753627
31019,0,31047,0,237066197.34174892,31019,31047,3958724401.4756947,3958724401.4756947
31019,0,6039,0,61800565.58050133,31019,6039,1378593307.334289,1378593307.334289
46115,0,46115,0,92478220.90822116,46115,46115,1541111926.6713293,1541111926.6713293
46115,0,46013,0,614791255.2736689,46115,46013,10348558811.580898,10348558811.580898
19123,0,19135,0,376135793.7903189,19123,19135,3924769245.8349195,3924769245.8349195
13201,0,13205,0,41368620.83818334,13201,13205,395624036.90777963,395624036.90777963
18055,0,18027,0,162015463.13181818,18055,18027,2003200725.3063922,2003200725.3063922
31003,0,31011,0,817345547.5075608,31003,31011,14681199801.621435,14681199801.621435
55073,0,55139,0,168039557.28305367,55073,55139,2145904978.6012537,2145904978.6012537
8121,0,4013,0,47672258.373402834,8121,4013,1087934696.5635428,1087934696.5635428
18041,0,47105,0,171055226.7831037,18041,47105,2556541035.183219,2556541035.183219
20115,0,20173,0,117174806.13569108,20115,20173,2518879095.6573,2518879095.6573
19047,0,31177,0,192674953.0498223,19047,31177,2163553336.706922,2163553336.706922
19047,0,8123,0,163706494.17322215,19047,8123,2160579582.0752525,2160579582.0752525
31109,0,31081,0,14619113.649385916,31109,31081,249374372.71433538,249374372.71433538
38045,0,38093,0,465042182.3178365,38045,38093,5783477061.728137,5783477061.728137
20061,0,20175,0,53685148.67134063,20061,20175,1317987438.473898,1317987438.473898
26017,0,26157,0,177588435.06633437,26017,26157,1817472818.4145575,1817472818.4145575
19015,0,19073,0,758232011.6046894,19015,19073,7423142553.798428,7423142553.798428
19091,0,19187,0,555652184.0983118,19091,19187,5890000077.669785,5890000077.669785
29075,0,29021,0,56277223.01129222,29075,29021,1211241159.2735698,1211241159.2735698
31175,0,31175,0,227140253.08443695,31175,31175,3793998203.7860227,3793998203.7860227
18137,0,47105,0,220811991.3952583,18137,47105,2750306124.778007,2750306124.778007
31077,0,31175,0,87768595.11774677,31077,31175,1769110277.5421047,1769110277.5421047
26091,0,26091,0,340258507.5717802,26091,26091,3780204300.874301,3780204300.874301
18113,0,39147,0,142195022.90979508,18113,39147,1541877827.0930228,1541877827.0930228
26067,0,26015,0,258108153.27834296,26067,26015,2686683058.6020694,2686683058.6020694
26015,0,26015,0,98813996.8140873,26015,26015,1547852188.1207645,1547852188.1207645
27039,0,27039,0,613475031.2747233,27039,27039,4862140344.687137,4862140344.687137
29063,0,29021,0,88247109.52434516,29063,29021,1572452901.3286457,1572452901.3286457
31081,0,31079,0,722763884.0034411,31081,31079,9009788509.652597,9009788509.652597
46025,0,46029,0,278363460.5812715,46025,46029,5874612869.39705,5874612869.39705
46057,0,46029,0,299691885.44524354,46057,46029,4079760606.0517287,4079760606.0517287
55033,0,55017,0,82766294.2734223,55033,55017,870530597.7123035,870530597.7123035
55033,0,55033,0,122257682.49121223,55033,55033,1273127400.870247,1273127400.870247
31179,0,31141,0,316347108.34876233,31179,31141,4361752589.672616,4361752589.672616
29115,0,48117,0,54163988.54106352,29115,48117,1302043982.4099014,1302043982.4099014
46111,0,46035,0,105995937.18,46111,46035,2854435032.9802327,2854435032.9802327
19141,0,19141,0,517695274.8524226,19141,19141,5023401826.428648,5023401826.428648
19165,0,19047,0,201288473.9683701,19165,19047,1945931475.8451455,1945931475.8451455
17117,0,48001,0,432969365.899512,17117,48001,5394952564.361112,5394952564.361112
17123,0,17155,0,441417191.3560022,17123,17155,3813124583.6424265,3813124583.6424265
19187,0,19187,0,656209395.2412333,19187,19187,5633879700.125007,5633879700.125007
19003,0,19003,0,1900217.665133655,19003,19003,31063155.95505016,31063155.95505016
19003,0,20173,0,59758600.39283596,19003,20173,1048693561.7604177,1048693561.7604177
19003,0,48219,0,79124353.12269512,19003,48219,1556063313.028732,1556063313.028732
19011,0,19113,0,756217001.0521909,19011,19113,7263782481.727874,7263782481.727874
19041,0,19021,0,490765235.22372985,19041,19021,4847904602.938898,4847904602.938898
31113,0,31111,0,4492989.940304003,31113,31111,89137920.94047716,89137920.94047716
18045,0,17115,0,284270141.4180452,18045,17115,3150356950.6585093,3150356950.6585093
19095,0,19113,0,541383503.5606934,19095,19113,6145477782.968392,6145477782.968392
46043,0,46003,0,158713219.13282034,46043,46003,3682778152.992131,3682778152.992131
17017,0,47131,0,162699051.84911478,17017,47131,1817516590.8391104,1817516590.8391104
31013,0,31123,0,142854342.72321802,31013,31123,2752737466.9931283,2752737466.9931283
31013,0,8005,0,9492343.387384094,31013,8005,190712759.78609625,190712759.78609625
18161,0,47105,0,100794718.4099554,18161,47105,1464845288.3200464,1464845288.3200464
29121,0,29121,0,105587188.6,29121,29121,1809774285.0061338,1809774285.0061338
19151,0,19021,0,581472999.2776136,19151,19021,5607946535.1179085,5607946535.1179085
27105,0,19141,0,315723996.49166226,27105,19141,2976668954.024347,2976668954.024347
39069,0,39137,0,192299965.0547012,39069,39137,2756548198.0981894,2756548198.0981894
39069,0,39003,0,82197887.97402497,39069,39003,1182787020.2730954,1182787020.2730954
27085,0,27143,0,238030062.882894,27085,27143,1782518121.9710162,1782518121.9710162
39083,0,39031,0,179740386.36318627,39083,39031,2604286055.355128,2604286055.355128
31011,0,31011,0,202363784.14852187,31011,31011,3708903828.8470626,3708903828.8470626
31011,0,31121,0,379335612.95856833,31011,31121,6992051940.687847,6992051940.687847
31011,0,31141,0,65449547.13195356,31011,31141,1206538477.604601,1206538477.604601
26037,0,26025,0,10978085.78338256,26037,26025,124915844.43200599,124915844.43200599
20031,0,20003,0,36725844.1752058,20031,20003,661489055.0992409,661489055.0992409
19067,0,19067,0,708263903.7506741,19067,19067,7222599265.840805,7222599265.840805
19067,0,19037,0,2475387.345903628,19067,19037,25380757.48216236,25380757.48216236
19081,0,19197,0,620097637.7149271,19081,19197,6093661037.910758,6093661037.910758
19195,0,19033,0,353332009.5884564,19195,19033,3374516040.711224,3374516040.711224
26075,0,26025,0,216541112.01013625,26075,26025,4200783230.6278577,4200783230.6278577
27033,0,19141,0,152558687.66408613,27033,19141,1400727064.6823108,1400727064.6823108
27033,0,27033,0,343387900.4,27033,27033,3062251411.4884706,3062251411.4884706
27033,0,19143,0,29838198.495688844,27033,19143,271555829.06919765,271555829.06919765
27033,0,19149,0,25968109.828361988,27033,19149,241435306.53232452,241435306.53232452
55055,0,55055,0,257772470.5174726,55055,55055,3267926487.18933,3267926487.18933
26117,0,26015,0,52066117.00021138,26117,26015,676099840.9507552,676099840.9507552
46013,0,46013,0,148524692.36551142,46013,46013,3238436993.6325803,3238436993.6325803
46013,0,46045,0,824041287.8750273,46013,46045,18060674830.47004,18060674830.47004
46005,0,46115,0,25003243.0534888,46005,46115,532165424.43342346,532165424.43342346
46005,0,46003,0,208711889.0297694,46005,46003,4455069693.459351,4455069693.459351
46079,0,46079,0,214252291.76444703,46079,46079,3070130833.0016494,3070130833.0016494
46061,0,46125,0,207705062.24268797,46061,46125,3306139387.8832054,3306139387.8832054
46077,0,46005,0,154554798.81725723,46077,46005,2052652239.5121331,2052652239.5121331
46077,0,46079,0,6391798.721303154,46077,46079,84899567.24922097,84899567.24922097
46073,0,46003,0,186121572.7026011,46073,46003,6150602734.951659,6150602734.951659
29173,0,29007,0,31426039.532076187,29173,29007,477359847.8857481,477359847.8857481
27083,0,19167,0,73347742.3395394,27083,19167,718794754.7767273,718794754.7767273
29007,0,29195,0,207058959.5330339,29007,29195,3564143900.9612103,3564143900.9612103
55097,0,55139,0,166187868.82434615,55097,55139,2381224026.8078175,2381224026.8078175
42123,0,42033,0,500513.4443501902,42123,42033,37769586.32422741,37769586.32422741
31023,0,31141,0,405478013.7112813,31023,31141,5387773678.750228,5387773678.750228
29175,0,29033,0,201847.12260941588,29175,29033,4799309.539395434,4799309.539395434
19001,0,19029,0,317968086.1548402,19001,19029,5376681734.396973,5376681734.396973
17105,0,17053,0,64551896.87260671,17105,17053,625189052.809027,625189052.809027
17105,0,48001,0,101250817.61262764,17105,48001,1303094995.882576,1303094995.882576
39109,0,39037,0,56899315.86338498,39109,39037,640880904.7998171,640880904.7998171
39109,0,47105,0,170928758.42469677,39109,47105,2140088273.6787965,2140088273.6787965
19065,0,19065,0,304136311.19959605,19065,19065,3030722786.360299,3030722786.360299
19065,0,19037,0,359247297.6889998,19065,19037,3619335268.2258916,3619335268.2258916
19089,0,19089,0,537544734.976119,19089,19089,6096781924.774869,6096781924.774869
55053,0,55057,0,150006890.9435355,55053,55057,1563911998.2280903,1563911998.2280903
17175,0,17143,0,357426442.25993234,17175,17143,2528970982.7184453,2528970982.7184453
8115,0,8123,0,49262031.99967843,8115,8123,598720127.8528802,598720127.8528802
19161,0,19047,0,350851456.50280595,19161,19047,3302617801.4332557,3302617801.4332557
39047,0,39047,0,368307446.64214385,39047,39047,3178655847.214488,3178655847.214488
19035,0,19035,0,566353374.5474944,19035,19035,5637962682.196083,5637962682.196083
19017,0,19037,0,251886328.6085017,19017,19037,2412836180.33965,2412836180.33965
27165,0,27091,0,615179318.6545289,27165,27091,5093656663.835196,5093656663.835196
27109,0,27039,0,554527991.7222245,27109,27039,3981258733.5455294,3981258733.5455294
31049,0,6071,0,1081882.3144612173,31049,6071,25285587.68757935,25285587.68757935
19025,0,19187,0,694274175.3479233,19025,19187,6812159580.531086,6812159580.531086
36011,0,36035,0,95984818.44461463,36011,36035,1697429486.8836346,1697429486.8836346
31071,0,31175,0,5472892.374017069,31071,31175,97630719.69219844,97630719.69219844
36057,0,36035,0,28833183.857884455,36057,36035,1103940361.53145,1103940361.53145
36053,0,36035,0,26698112.366099942,36053,36035,822222873.9764808,822222873.9764808
55045,0,55045,0,200058025.8811361,55045,55045,2782013147.712906,2782013147.712906
55045,0,17177,0,57460834.76114059,55045,17177,802401318.0098784,802401318.0098784
19127,0,20173,0,144938551.11318848,19127,20173,1564868716.1937048,1564868716.1937048
17057,0,17179,0,482819740.5190329,17057,17179,4599068345.205578,4599068345.205578
26025,0,26025,0,249386275.53017983,26025,26025,3802512697.316202,3802512697.316202
29139,0,29007,0,8210557.054969159,29139,29007,145711120.51157233,145711120.51157233
20159,0,20159,0,87107814.02272625,20159,20159,1792338661.8004165,1792338661.8004165
20051,0,20167,0,16990254.021717876,20051,20167,771264618.1537255,771264618.1537255
20141,0,20167,0,3678248.1041578935,20141,20167,116342629.27314883,116342629.27314883
26049,0,26147,0,124024432.64547165,26049,26147,1428894216.107804,1428894216.107804
38041,0,38089,0,41598757.52164792,38041,38089,1277469276.7910423,1277469276.7910423
55035,0,55017,0,84734440.24311832,55035,55017,1014737495.0361532,1014737495.0361532
18003,0,18179,0,365764720.4951681,18003,18179,3919038036.335789,3919038036.335789
19031,0,19113,0,46575528.881660074,19031,19113,454139122.7153371,454139122.7153371
19031,0,19045,0,699900194.3358096,19031,19045,6850933213.237111,6850933213.237111
19087,0,19057,0,109669168.78011727,19087,19057,1123146515.694146,1123146515.694146
19087,0,20055,0,60177537.10785199,19087,20055,756682861.6009867,756682861.6009867
18067,0,18017,0,103954835.1560608,18067,18017,875395901.3190471,875395901.3190471
39091,0,39047,0,315639706.3523076,39091,39047,3401788763.8341007,3401788763.8341007
20123,0,20159,0,32893951.99203485,20123,20159,920692384.2428752,920692384.2428752
20143,0,20159,0,61659875.78513182,20143,20159,1830791302.007593,1830791302.007593
20171,0,20055,0,12023549.655236045,20171,20055,269120917.7555718,269120917.7555718
55103,0,55057,0,90438646.67264254,55103,55057,1155647308.552407,1155647308.552407
29049,0,20173,0,111759104.4400923,29049,20173,2262611638.778867,2262611638.778867
31063,0,31111,0,9093991.256384373,31063,31111,166368627.93072525,166368627.93072525
31063,0,31135,0,131287522.41151504,31063,31135,2416726348.383342,2416726348.383342
31181,0,20055,0,117206566.66004112,31181,20055,2358201857.2893996,2358201857.2893996
18131,0,18017,0,410440215.742463,18131,18017,5030315574.048754,5030315574.048754
27161,0,27161,0,603705976.0809722,27161,27161,5442632545.7544365,5442632545.7544365
20191,0,48117,0,1003805.826848551,20191,48117,24490661.130068112,24490661.130068112
31065,0,31065,0,171588062.47504675,31065,31065,3887329317.581586,3887329317.581586
31065,0,20063,0,127290153.88776872,31065,20063,2929142267.9490037,2929142267.9490037
17135,0,17119,0,180177451.64525664,17135,17119,1853306186.5281131,1853306186.5281131
20105,0,20159,0,3615128.68260269,20105,20159,139734704.7721302,139734704.7721302
31119,0,31119,0,377670122.8294081,31119,31119,6055968431.36257,6055968431.36257
31119,0,31141,0,4018151.521932962,31119,31141,64828283.86736696,64828283.86736696
46059,0,46005,0,228347750.46902055,46059,46005,5728812687.369167,5728812687.369167
46059,0,46003,0,221064403.73553643,46059,46003,5571689856.0883255,5571689856.0883255
20027,0,20167,0,21341656.840704452,20027,20167,378229862.2221365,378229862.2221365
17047,0,18129,0,43438718.709372774,17047,18129,986410020.3095716,986410020.3095716
18057,0,18135,0,190371367.6104083,18057,18135,2306143464.2190943,2306143464.2190943
19147,0,19147,0,119898483.12603538,19147,19147,1131772486.335974,1131772486.335974
31151,0,31001,0,394094611.63456494,31151,31001,6417823459.718575,6417823459.718575
18069,0,18179,0,269047108.19755477,18069,18179,2965402062.0964074,2965402062.0964074
46049,0,46045,0,358452448.2116935,46049,46045,7221618729.249148,7221618729.249148
18135,0,39037,0,320624306.6519673,18135,39037,4503243695.164027,4503243695.164027
19181,0,20003,0,143953436.8208991,19181,20003,2133782569.5637224,2133782569.5637224
20017,0,20173,0,35404599.345010646,20017,20173,556933077.7922089,556933077.7922089
48279,0,48219,0,25758135.563384596,48279,48219,296063271.4222146,296063271.4222146
18059,0,18135,0,270300849.68768597,18059,18135,3285542921.226282,3285542921.226282
26023,0,26025,0,253711055.0606895,26023,26025,3046289673.212333,3046289673.212333
17073,0,17073,0,1006090872.5426848,17073,17073,7930061550.01496,7930061550.01496
31135,0,31135,0,64075618.13605624,31135,31135,1283292200.1366763,1283292200.1366763
31135,0,8075,0,182393983.89247087,31135,8075,3716455938.096889,3716455938.096889
19073,0,19027,0,422773522.4378316,19073,19027,4448582215.371678,4448582215.371678
26057,0,26015,0,95993939.30735832,26057,26015,964645914.1937201,964645914.1937201
26057,0,26025,0,9425559.510953823,26057,26025,94735561.16054407,94735561.16054407
18097,0,18135,0,15151671.737589749,18097,18135,175275444.27585796,175275444.27585796
20151,0,20175,0,199782856.33661672,20151,20175,3554291975.800929,3554291975.800929
36037,0,36035,0,132404619.7412354,36037,36035,2146353515.869343,2146353515.869343
38021,0,38093,0,171131240.2121351,38021,38093,2939832506.7276087,2939832506.7276087
38021,0,38077,0,68747037.20216322,38021,38077,1188486452.1197572,1188486452.1197572
26155,0,26025,0,95615187.24027912,26155,26025,1137620541.5102522,1137620541.5102522
26155,0,26147,0,71606814.60933892,26155,26147,852242190.2835234,852242190.2835234
18011,0,18107,0,402685153.34145194,18011,18107,4124000772.2978454,4124000772.2978454
17155,0,17155,0,106524879.7857332,17155,17155,994031979.6772146,994031979.6772146
19103,0,19139,0,319285271.12253445,19103,19139,3622290360.01517,3622290360.01517
31167,0,31141,0,268193522.7308563,31167,31141,5697728396.313414,5697728396.313414
39175,0,39101,0,198427311.20462644,39175,39101,2048507818.6762998,2048507818.6762998
18107,0,18133,0,5136218.5146924695,18107,18133,54806412.99263985,54806412.99263985
39159,0,39047,0,66288761.44483688,39159,39047,629063906.8301075,629063906.8301075
55027,0,55055,0,315487810.10811496,55027,55055,3127323356.31033,3127323356.31033
27047,0,19195,0,510448232.1,27047,19195,4192353929.184062,4192353929.184062
27047,0,20173,0,47488860.19974147,27047,20173,483061241.74808466,483061241.74808466
27047,0,19033,0,168754508.51087666,27047,19033,1396980537.1361492,1396980537.1361492
27051,0,38017,0,502429675.92676455,27051,38017,5058657959.974354,5058657959.974354
27079,0,27013,0,78064904.87160589,27079,27013,798401364.8404773,798401364.8404773
27101,0,19143,0,98702726.80431114,27101,19143,950486015.3376262,950486015.3376262
39149,0,39037,0,217751520.3689125,39149,39037,3466076851.463542,3466076851.463542
48219,0,48219,0,8891225.8532019,48219,48219,203556835.73078692,203556835.73078692
17099,0,17155,0,1553610879.5479505,17099,17155,12346105566.860102,12346105566.860102
31073,0,31065,0,203367039.3490936,31073,31065,3180570983.4174542,3180570983.4174542
31059,0,31059,0,235185485.65260717,31059,31059,3298697346.004489,3298697346.004489
31059,0,31001,0,538121722.0148546,31059,31001,7638498674.961113,7638498674.961113
29025,0,20173,0,87163861.55829784,29025,20173,1559859350.1805902,1559859350.1805902
39171,0,26091,0,15047321.40821563,39171,26091,208448468.2919157,208448468.2919157
39171,0,18179,0,256858945.1659867,39171,18179,3582535537.3588915,3582535537.3588915
19009,0,19029,0,347282164.75209093,19009,19029,4319231658.523869,4319231658.523869
18103,0,18017,0,361055212.6267603,18103,18017,4362571567.403105,4362571567.403105
20109,0,20063,0,47032250.92983976,20109,20063,1289332696.5539932,1289332696.5539932
19079,0,19169,0,707607268.5279685,19079,19169,6256899986.053803,6256899986.053803
42019,0,42033,0,41372181.924587466,42019,42033,764510676.5895058,764510676.5895058
39071,0,39047,0,117211967.05301663,39071,39047,1491510724.821805,1491510724.821805
27141,0,38017,0,3251085.0592121473,27141,38017,41426191.2958348,41426191.2958348
55141,0,55057,0,17093991.65626501,55141,55057,191374267.86347476,191374267.86347476
18181,0,18107,0,666504423.2298682,18181,18107,6443386317.909326,6443386317.909326
31185,0,31081,0,890245976.9860606,31185,31081,11311357921.993004,11311357921.993004
55025,0,55055,0,437823949.75605816,55025,55055,4780252000.740221,4780252000.740221
55025,0,55105,0,116530383.4003245,55025,55105,1274684350.0670633,1274684350.0670633
19131,0,19131,0,609276253.7259752,19131,19131,6134628735.695081,6134628735.695081
18023,0,17115,0,314456885.72110933,18023,17115,2900327971.804696,2900327971.804696
19023,0,19187,0,15484313.899010532,19023,19187,162121208.59980208,162121208.59980208
19023,0,19023,0,315400619.3000038,19023,19023,3212723868.964222,3212723868.964222
20093,0,20055,0,13071250.585129997,20093,20055,261672088.01039773,261672088.01039773
42065,0,42033,0,28330539.083484676,42065,42033,1495249319.7462568,1495249319.7462568
20199,0,20203,0,12866026.695627116,20199,20203,264947590.57592782,264947590.57592782
46037,0,46051,0,58319040.583884194,46037,46051,1242947148.156306,1242947148.156306
46037,0,46013,0,222658116.7105351,46037,46013,4746919999.228813,4746919999.228813
27041,0,27111,0,10463079.995375242,27041,27111,114407838.9172377,114407838.9172377
47053,0,47131,0,142037640.9139421,47053,47131,1800275084.4001133,1800275084.4001133
20029,0,20167,0,114892839.59849472,20029,20167,2432766366.635723,2432766366.635723
31085,0,31087,0,86337999.30331983,31085,31087,1420640592.1898608,1420640592.1898608
31041,0,31123,0,265029390.1071388,31041,31123,4246646682.7430267,4246646682.7430267
19083,0,19083,0,27458099.539854504,19083,19083,235211256.01591116,235211256.01591116
17005,0,47131,0,83829405.10200663,17005,47131,1189141806.4220045,1189141806.4220045
48117,0,48117,0,36222184.172489405,48117,48117,437696931.08624023,437696931.08624023
19113,0,19113,0,824005108.0648055,19113,19113,8922329188.857359,8922329188.857359
31001,0,31099,0,41584035.34907381,31001,31099,674952563.1901897,674952563.1901897
31001,0,6099,0,109536799.67768966,31001,6099,2395074911.8318167,2395074911.8318167
36035,0,36035,0,1538129.779984027,36035,36035,141034626.90869144,141034626.90869144
17183,0,17115,0,1041918208.3598976,17183,17115,10072482948.520044,10072482948.520044
20053,0,20159,0,2602349.07751609,20053,20159,84112629.78275427,84112629.78275427
18159,0,18095,0,226623279.1462419,18159,18095,2137570657.961464,2137570657.961464
20179,0,20063,0,163169830.62617707,20179,20063,2763292733.6119137,2763292733.6119137
31099,0,31065,0,2715020.980157303,31099,31065,47272512.56277753,47272512.56277753
31099,0,31001,0,266841035.185364,31099,31001,4610747391.715945,4610747391.715945
31099,0,31087,0,215798098.8881035,31099,31087,3801875638.159501,3801875638.159501
31099,0,8125,0,135748886.59400705,31099,8125,2437264371.4795814,2437264371.4795814
27111,0,27111,0,545017347.0046247,27111,27111,7464638476.049983,7464638476.049983
17113,0,17053,0,1450394722.1273932,17113,17053,12815617813.630592,12815617813.630592
27133,0,19167,0,22744402.07406491,27133,19167,198749032.95801997,198749032.95801997
39037,0,39037,0,440280587.0584889,39037,39037,4559052165.414366,4559052165.414366
48381,0,48219,0,13666075.173675016,48381,48219,232851130.37937993,232851130.37937993
